PMID,Title,Dataset,n_sentences,mean_label_confidence,mean_local_similarity,min_local_similarity,local_similarity_volatility,local_discontinuity_burden,within_role_discontinuity_burden,mean_similarity_to_opening_anchor,final_similarity_to_opening_anchor,mean_similarity_to_own_role_anchor_loo,observed_roles,required_roles_present,missing_required_roles,n_Background,within_Background_similarity,n_Aim,within_Aim_similarity,n_Methods,within_Methods_similarity,n_Results,within_Results_similarity,n_Conclusion,within_Conclusion_similarity,n_Limitation/Future,within_Limitation/Future_similarity,conclusion_to_aim_alignment,conclusion_to_results_alignment,results_to_methods_alignment,methods_to_aim_alignment,results_to_aim_alignment,conclusion_to_background_plus_aim_alignment,conclusion_plus_future_to_background_plus_aim_alignment,abstract_key,tertile__within_results_analogue,tertile__conclusion_results_analogue,tertile__final_similarity_to_opening_analogue,tertile__closing_to_opening_analogue,tertile__methods_aim_analogue,tertile__results_aim_analogue,tertile__n_T1,tertile__n_T2,tertile__n_T3,quintile__within_results_analogue,quintile__conclusion_results_analogue,quintile__final_similarity_to_opening_analogue,quintile__closing_to_opening_analogue,quintile__methods_aim_analogue,quintile__results_aim_analogue,quintile__n_B1,quintile__n_B2,quintile__n_B3,quintile__n_B4,quintile__n_B5,template__n_Background,template__within_Background_similarity,template__n_Aim,template__within_Aim_similarity,template__n_Methods,template__within_Methods_similarity,template__n_Results,template__within_Results_similarity,template__n_Conclusion,template__within_Conclusion_similarity,template__n_Limitation/Future,template__within_Limitation/Future_similarity,template__conclusion_to_aim_alignment,template__conclusion_to_results_alignment,template__results_to_methods_alignment,template__methods_to_aim_alignment,template__results_to_aim_alignment,template__final_similarity_to_opening_anchor,template__conclusion_to_background_plus_aim_alignment,template__conclusion_plus_future_to_background_plus_aim_alignment
31969148,Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,Review,14,0.9871428571428572,0.2972874912218405,-0.020662447437644,0.1814465722092911,0.2857142857142857,0.1428571428571428,0.3764101308105247,0.5344913452863693,0.384005485723416,Aim; Conclusion; Limitation/Future; Methods; Results,True,,0,,1,,5,0.2281119596213102,4,0.3488778074582417,3,0.2347547387083371,1,,0.4158967733383178,0.7726534008979797,0.5919011831283569,0.3570725917816162,0.564713716506958,0.4158967733383178,0.5537811517715454,Review::31969148::Effects of non-surgical periodontal therapy on systemic inflammation and metabolic markers in patients undergoing haemodialysis and/or peritoneal dialysis: a systematic review and meta-analysis.,0.334106092685703,0.7674952745437622,0.4668140411376953,0.5182123184204102,0.648625373840332,0.648625373840332,4,5,5,0.2227194956534855,0.6294827461242676,0.4771490097045898,0.3805328607559204,0.4240718781948089,0.3803069591522217,2,3,3,3,3,2,-0.0206624484731212,1,,5,0.3312281346743331,4,0.294740026420186,2,0.5725081083053248,0,,0.2847384214401245,0.6902454495429993,0.6660444736480713,0.531457781791687,0.3200010955333709,0.4744814038276672,0.4310898780822754,0.4310898780822754
36261851,The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,Review,16,0.98125,0.2970841864744822,0.0466307252645492,0.2417965663049614,0.0625,0.0,0.3185918929520994,0.3446757048368454,0.4545131246248881,Aim; Background; Conclusion; Methods; Results,True,,2,0.6076387166976929,1,,2,0.1467887163162231,9,0.3245007876410252,2,0.3481051325798034,0,,0.7080024480819702,0.4062248468399048,0.3388556540012359,0.6875655055046082,0.2646399140357971,0.419820636510849,0.419820636510849,Review::36261851::The effect of antiretroviral therapyon the periodontal conditions of patients with HIV infection: A systematic review and meta-analysis.,0.4083396749602324,0.6927161812782288,0.5248738527297974,0.5715031623840332,0.3690828680992126,0.3690828680992126,5,5,6,0.4455449243375679,0.5269283652305603,0.6350972056388855,0.5820000767707825,0.399388313293457,0.2247408777475357,3,3,3,3,4,2,0.7419164358536738,1,,5,0.1986171325006696,5,0.3773643468402508,3,0.1789093520668311,0,,0.3194181323051452,0.3528054356575012,0.6558637022972107,0.1676110029220581,0.290942519903183,0.6350972056388855,0.6691023707389832,0.6691023707389832
20024665,Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,Review,12,0.9741666666666668,0.2839523404836654,0.1032342463731765,0.1708407755353715,0.0833333333333333,0.0,0.3266354876880844,0.1448476538062095,0.328482276863522,Aim; Background; Conclusion; Limitation/Future; Methods; Results,True,,2,0.5387176275253296,1,,4,0.2343139549096425,3,0.1319702342152595,1,,1,,0.3458298444747925,0.509719967842102,0.4734058380126953,0.2524970769882202,0.3986197113990783,0.2162103205919265,0.174061119556427,Review::20024665::Photodynamic therapy as an adjunctive treatment for chronic periodontitis: a meta-analysis.,0.1841029707573949,0.4315898418426513,0.2063877433538437,0.4135220944881439,0.2728894352912903,0.2728894352912903,4,4,4,0.1376776932180907,0.449343204498291,0.0140281599014997,0.1586400270462036,0.329881489276886,0.149713709950447,2,2,3,2,3,1,,1,,4,0.1991781685592987,4,0.1689739878922007,2,0.3849989005647085,0,,0.1088288351893425,0.5261703729629517,0.5533202886581421,0.3836825489997864,0.2093569934368133,0.0140281599014997,0.0778297036886215,0.0778297036886215
40335202,PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,Review,13,0.983846153846154,0.4221373779388765,-0.0156975630670785,0.3751036506035367,0.1538461538461538,0.0769230769230769,0.5667625734439263,0.7373070120811462,0.3750014541049798,Aim; Background; Conclusion; Methods; Results,True,,2,-0.0156975630670785,1,,3,0.1388673298060894,5,0.3383301664143801,2,0.7229247689247131,0,,0.8684622049331665,0.7661211490631104,0.5823124647140503,0.496837317943573,0.8401584625244141,0.7943834662437439,0.7943834662437439,Review::40335202::PERIODONTITIS AS A RISK FACTOR FOR DEMENTIA: A SYSTEMATIC REVIEW AND META-ANALYSIS.,0.2319860042941302,0.4212180376052856,0.5982547998428345,0.6842186450958252,0.5098414421081543,0.5098414421081543,4,4,5,0.4310332549157888,0.8308299779891968,0.5350631475448608,0.6172196865081787,0.5859679579734802,0.5990609526634216,2,3,2,3,3,2,-0.0156975576960325,1,,4,0.2012471285781988,4,0.5366749584705768,2,0.7229247512248108,0,,0.8684622049331665,0.8227561116218567,0.4011809825897217,0.4135078489780426,0.8688534498214722,0.6631907224655151,0.7943834662437439,0.7943834662437439
38629069,"Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",Review,12,0.9608333333333332,0.394028089093891,0.0261237751692533,0.3239570563854608,0.3333333333333333,0.0833333333333333,0.594611831009388,0.3910951688885689,0.4538681408898397,Aim; Background; Conclusion; Methods; Results,True,,2,0.0239787735044956,1,,3,0.1605122362573941,4,0.7363630831241608,2,0.5221613645553589,0,,0.7144950032234192,0.8821167945861816,0.4182749390602112,0.5251201391220093,0.8109008073806763,0.7167012095451355,0.7167012095451355,"Review::38629069::Higher odds of periodontitis in systemic lupus erythematosus compared to controls and rheumatoid arthritis: a systematic review, meta-analysis and network meta-analysis.",0.7363630442355346,0.7385505437850952,0.2654309868812561,0.6676433086395264,0.7513086795806885,0.7513086795806885,4,4,4,0.0522861846112443,0.600109338760376,0.1726158857345581,0.719243049621582,0.833633542060852,0.5754448771476746,2,2,3,2,3,1,,1,,4,0.2820133789864835,4,0.4367223707469225,2,0.2323903295442713,0,,0.4823880791664123,0.5279161930084229,0.787757396697998,0.8346855044364929,0.7556808590888977,0.1726158857345581,0.5062172412872314,0.5062172412872314
27796062,Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,Review,13,0.9853846153846154,0.2507503824308514,0.0046485252678394,0.2415081876685726,0.0769230769230769,0.0769230769230769,0.5069537294598726,0.4487631060183048,0.2771402898555,Aim; Background; Conclusion; Methods; Results,True,,2,0.4256486892700195,1,,4,0.197597557057937,4,0.210253636042277,2,0.0046485252678394,0,,0.6939226388931274,0.6180312633514404,0.7282236814498901,0.7238750457763672,0.6305913329124451,0.6331768035888672,0.6331768035888672,Review::27796062::Oral health status of children and young adults with autism spectrum disorders: systematic review and meta-analysis.,0.2524267114584884,0.7511916160583496,0.7858812808990479,0.7376112937927246,0.6832363605499268,0.6832363605499268,4,4,5,0.129550803947659,0.5907890200614929,0.7354402542114258,0.6256047487258911,0.638369083404541,0.3610350489616394,2,3,2,3,3,2,0.4256486958193211,1,,4,0.1975975395548181,4,0.2102536388261282,2,0.0046485199179074,0,,0.6939226388931274,0.6180312633514404,0.7282238006591797,0.7238751649856567,0.6305913329124451,0.8575531244277954,0.6331768035888672,0.6331768035888672
35797566,A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,Review,15,0.9800000000000002,0.2891209652381284,0.0239401012659072,0.1889675769884893,0.2666666666666666,0.1333333333333333,0.4555269082387288,0.5875218212604523,0.3439335828380925,Aim; Background; Conclusion; Methods; Results,True,,2,0.0239401012659072,1,,4,0.2084709120293458,6,0.2829083636403083,2,0.4363148808479309,0,,0.6930345296859741,0.524612307548523,0.6825529932975769,0.6391913890838623,0.5797606706619263,0.6932887434959412,0.6932887434959412,Review::35797566::A Systematic Review and Meta-Analysis of the Association Between Periodontal Disease and Severe Mental Illness.,0.2536168079760524,0.7205124497413635,0.5031803846359253,0.6279940009117126,0.6668699979782104,0.6668699979782104,5,5,5,0.5357951860404078,0.7639967799186707,0.5046548247337341,0.6641120910644531,0.5877357721328735,0.5322628617286682,3,3,3,3,3,1,,1,,5,0.2880656917468836,5,0.3022969746666039,3,0.1723781597161313,0,,0.6309773325920105,0.6777253150939941,0.7341780662536621,0.6361609697341919,0.3900133967399597,0.4192620813846588,0.4970580339431762,0.4970580339431762
33864280,Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,Review,8,0.9825,0.320022953408105,0.1209567338228225,0.2135696214846193,0.0,0.0,0.4169694832526147,0.4142093658447265,0.3688915222883224,Background; Conclusion; Methods; Results,True,,2,0.3309468328952789,0,,2,0.1936094313859939,3,0.4096372326215108,1,,0,,,0.3415441811084747,0.4426074922084808,,,0.5024293661117554,0.5024293661117554,Review::33864280::Periodontal health status of children and adolescents with diabetes mellitus: a systematic review and meta-analysis.,0.3255225659353594,0.3270215392112732,0.5024293661117554,0.4499560594558716,0.2651981711387634,0.2651981711387634,2,3,3,0.127277007874032,0.6258831024169922,0.182482048869133,0.2605838179588318,0.2328549474477768,0.1661161035299301,1,2,1,2,2,1,,1,,3,0.3255225659353594,2,0.7946714680958328,1,,0,,0.6372470259666443,0.4065149128437042,0.2961980402469635,0.3279059529304504,0.2947083413600921,0.5024293661117554,0.5024293661117554,0.5024293661117554
25261053,Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,Review,11,0.9845454545454548,0.4721361368894577,0.1763359904289245,0.1931043251367875,0.1818181818181818,0.0,0.3943472436883233,0.4955345690250397,0.5917655858728621,Aim; Conclusion; Methods; Results,True,,0,,1,,4,0.3693546553452809,5,0.5456070184707642,1,,0,,0.4887397289276123,0.5658555030822754,0.3871154189109802,0.3397298157215118,0.4669239223003387,0.4887397289276123,0.4887397289276123,Review::25261053::Global burden of severe periodontitis in 1990-2010: a systematic review and meta-regression.,0.322654950561625,0.7378758788108826,0.3193846940994262,0.3934728503227234,0.5471225380897522,0.5471225380897522,3,4,4,0.8407304478406562,0.7078184485435486,0.3675344288349151,0.4520166516304016,0.5974310636520386,0.3632475733757019,2,2,2,2,3,1,,1,,4,0.274612982270714,3,0.6824129446227669,2,0.3745938812404282,0,,0.1453753262758255,0.6772600412368774,0.5274289846420288,0.5128217935562134,0.1531802117824554,0.3675344288349151,0.4844701588153839,0.4844701588153839
37173720,Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,Review,17,0.9823529411764704,0.3038606565096415,-0.0367194339632988,0.284182704606123,0.1764705882352941,0.0588235294117647,0.3664581396562211,0.4140538349747658,0.3629455491900444,Aim; Background; Conclusion; Methods; Results,True,,3,0.3421512444814046,1,,6,0.255458198984464,4,0.2710414019723733,3,0.1158521225055058,0,,0.5326018333435059,0.6980605125427246,0.5156785249710083,0.2060874700546264,0.7261914014816284,0.4963529109954834,0.4963529109954834,Review::37173720::Periostin level in gingival crevicular fluid in periodontal disease: a systematic review and meta-analysis.,0.2770436295350066,0.4820187389850616,0.1516286432743072,0.6505520343780518,0.2459409683942794,0.2459409683942794,5,6,6,0.1857169767236232,0.6980277895927429,0.0971529334783554,0.5517290830612183,0.2512277960777282,0.414883017539978,3,3,4,3,4,2,0.108208416910258,2,0.7282237623600716,5,0.2339617316617232,5,0.2376201672906704,3,0.1158520998002954,0,,0.5236235857009888,0.6556534171104431,0.6047636270523071,0.1538505107164383,0.6349702477455139,0.1319048553705215,0.4963529109954834,0.4963529109954834
35119242,Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,Review,18,0.965,0.1839217551271705,0.0201066918671131,0.1794539234529845,0.0,0.0,0.4175007163236539,0.3205259516835212,0.3437424084404483,Aim; Background; Conclusion; Limitation/Future; Methods; Results,True,,1,,3,0.3321708453198274,5,0.0739985670894384,6,0.4013076777259509,2,0.0270354952663183,1,,0.7250226736068726,0.5622382164001465,0.4418879151344299,0.58648681640625,0.642285943031311,0.694206714630127,0.6069743633270264,Review::35119242::Is there an association between periodontal diseases and ABO blood group? Systematic review and meta-analysis.,0.2631133622063633,0.6037790179252625,0.0788565874099731,0.646163821220398,0.5193538665771484,0.5193538665771484,6,6,6,0.3693676138438844,0.4112902283668518,0.1122294962406158,0.4990383088588714,0.4465497732162475,0.2814331352710724,3,4,3,4,4,2,0.0306615398481735,1,,6,0.2318251179117222,6,0.300137052693581,3,0.0445772982627425,0,,0.1072444692254066,0.4958589076995849,0.6621710658073425,-0.0187082793563604,-0.0109354807063937,0.1122294962406158,0.4142763614654541,0.4142763614654541
40576216,The Impacts of Probiotics Supplementation on the Treatment of Periodontitis: An Umbrella Meta-Analysis.,Review,13,0.9823076923076924,0.2675464758649468,0.0171525888144969,0.1959699618512824,0.1538461538461538,0.0769230769230769,0.418620303273201,0.4508534409105778,0.2868185232986103,Aim; Background; Conclusion; Methods; Results,True,,1,,1,,6,0.2403883511821428,3,0.2105015019575754,2,0.0171525888144969,0,,0.6162723302841187,0.5262252688407898,0.5831685066223145,0.4747467041015625,0.596422553062439,0.6322040557861328,0.6322040557861328,Review::40576216::The Impacts of Probiotics Supplementation on the Treatment of Periodontitis: An Umbrella Meta-Analysis.,0.2990937988881134,0.5437800288200378,0.7928174734115601,0.634783923625946,0.3039772510528564,0.3039772510528564,4,4,5,0.3243983764185799,0.5723006725311279,0.8527899980545044,0.572478175163269,0.4454130232334137,0.5086544752120972,2,3,2,3,3,2,0.780425870992891,1,,4,0.2499287006528518,4,0.2445798544868988,2,0.0171525889941516,0,,0.0678541660308837,0.5462090969085693,0.6202675104141235,0.2637558877468109,0.2383343130350113,0.7638509273529053,0.5636584162712097,0.5636584162712097
26881700,Clinical research activity in periodontal medicine: a systematic mapping of trial registers.,Review,11,0.981818181818182,0.4612980213016271,0.0328188426792621,0.2700734557783359,0.2727272727272727,0.1818181818181818,0.644687304442579,0.8203368484973907,0.5309856269847263,Aim; Conclusion; Methods; Results,True,,0,,2,0.6427446007728577,3,0.2695359004040559,4,0.3741221390664577,2,0.7520671486854553,0,,0.8764594197273254,0.6097947359085083,0.6970362663269043,0.7512388229370117,0.694675624370575,0.8764594197273254,0.8764594197273254,Review::26881700::Clinical research activity in periodontal medicine: a systematic mapping of trial registers.,0.5328900023621096,0.7774225473403931,0.7662060856819153,0.8028939962387085,0.6836766004562378,0.6836766004562378,3,4,4,0.3914448145733413,0.2330067753791809,0.8232700824737549,0.922391951084137,0.7805033922195435,0.2875939607620239,2,2,2,2,3,1,,1,,4,0.3691802215400452,3,0.2831339816770654,2,0.7520670943106359,0,,0.8713619709014893,0.5244547724723816,0.6916139125823975,0.685513973236084,0.4876278042793274,0.8232700824737549,0.8764594197273254,0.8764594197273254
40218924,"The Role of Vitamin B Complex in Periodontal Disease: A Systematic Review Examining Supplementation Outcomes, Age Differences in Children and Adults, and Aesthetic Changes.",Review,11,0.98,0.5674689382314682,0.2100732028484344,0.2252286034112593,0.1818181818181818,0.1818181818181818,0.670266717672348,0.8533580005168915,0.5213251076638699,Aim; Background; Conclusion; Methods; Results,True,,1,,1,,2,0.2319646477699279,6,0.4615701705217361,1,,0,,0.8989203572273254,0.8031923770904541,0.7071182727813721,0.7180470824241638,0.7777320146560669,0.9052590131759644,0.9052590131759644,"Review::40218924::The Role of Vitamin B Complex in Periodontal Disease: A Systematic Review Examining Supplementation Outcomes, Age Differences in Children and Adults, and Aesthetic Changes.",0.3221719505765548,0.7296099066734314,0.8986468315124512,0.8543065190315247,0.6423420906066895,0.6423420906066895,3,4,4,0.6654366133866596,0.7237613797187805,0.9052590131759644,0.8319755792617798,0.6634417772293091,0.7947490215301514,2,2,2,2,3,1,,1,,4,0.3354089409935204,3,0.4721681407732461,2,0.8018704364220899,0,,0.88758385181427,0.8016780614852905,0.7128421068191528,0.7110668420791626,0.741796612739563,0.9052590131759644,0.899051308631897,0.899051308631897
33904994,Association between clinical measures of gingival inflammation and obesity in adults: systematic review and meta-analyses.,Review,17,0.9841176470588237,0.3335750197293237,-0.0688021704554557,0.3378579556553835,0.1176470588235294,0.0588235294117647,0.5264513326041839,0.8623530566692352,0.4301936820149422,Aim; Conclusion; Limitation/Future; Methods; Results,True,,0,,1,,6,0.2439208308855692,6,0.2670544466624657,3,0.3579440265893936,1,,0.737261950969696,0.7884675860404968,0.7688173055648804,0.7221025824546814,0.7363727688789368,0.737261950969696,0.8318735361099243,Review::33904994::Association between clinical measures of gingival inflammation and obesity in adults: systematic review and meta-analyses.,0.1950566801612437,0.6438660025596619,0.8067200183868408,0.8209460973739624,0.6499150991439819,0.6499150991439819,5,6,6,0.8087744247171563,0.8497344255447388,0.7693960070610046,0.7403665781021118,0.582754909992218,0.6958801746368408,3,3,4,3,4,2,-0.0520396863143735,2,0.3133234530400708,5,0.2439566431748916,5,0.2597709171001314,3,0.8400470499865894,0,,0.6248242855072021,0.8176753520965576,0.7706149816513062,0.6729457378387451,0.6022129058837891,0.740651547908783,0.6973308324813843,0.6973308324813843
26932392,The effectiveness of low-level laser therapy as an adjunct to non-surgical periodontal treatment: a meta-analysis.,Review,14,0.9828571428571428,0.237971221598295,-0.0531463325023651,0.166881393889057,0.1428571428571428,0.1428571428571428,0.3658423349261284,0.3865447267889976,0.2737434540803616,Aim; Background; Conclusion; Limitation/Future; Methods; Results,True,,2,-0.0531463325023651,1,,3,0.4619119167327881,4,0.2185041817526022,2,0.142331913113594,2,0.2421681433916092,0.4658485651016235,0.5244454145431519,0.5977108478546143,0.1647445559501648,0.3270337879657745,0.4547770023345947,0.5450541973114014,Review::26932392::The effectiveness of low-level laser therapy as an adjunct to non-surgical periodontal treatment: a meta-analysis.,0.2777318543661696,0.6309553384780884,0.6344929933547974,0.6412865519523621,0.5638355016708374,0.5638355016708374,4,5,5,0.1823664793869383,0.6599887609481812,0.4196960926055908,0.3780055046081543,0.3236064910888672,0.3568408489227295,2,3,3,3,3,2,-0.0531463329079993,1,,5,0.3738886371439319,4,0.2875787460892471,2,0.2421681503061804,0,,0.3838373124599457,0.6551898121833801,0.4835810661315918,0.1524664908647537,0.5139544010162354,0.5434081554412842,0.4904837012290954,0.4904837012290954
35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,Review,12,0.975,0.2373273355717008,-0.0587962381541729,0.1989149380090256,0.1666666666666666,0.0,0.5032775656630596,0.4708801209926605,0.2227938754691018,Aim; Background; Conclusion; Limitation/Future; Methods; Results,True,,5,0.2068469915539026,1,,2,0.0644062012434005,1,,2,0.1043139174580574,1,,0.4871213436126709,0.2898319959640503,0.2950839400291443,0.3790232539176941,0.5836048126220703,0.474199503660202,0.5242575407028198,Review::35061134::Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,0.1876233978149434,0.6123881340026855,0.4084191620349884,0.6321285963058472,0.6097027659416199,0.6097027659416199,4,4,4,0.4539887179982933,0.4592175483703613,0.2933393120765686,0.4985345602035522,0.5177117586135864,0.4810171723365783,2,2,3,2,3,1,,1,,4,0.3243831106269303,4,0.1950140531652913,2,0.5341079802279558,0,,0.5389883518218994,0.4405901432037353,0.4658465981483459,0.564987063407898,0.4793968200683594,0.2933393120765686,0.4211315512657165,0.4211315512657165
27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,Review,13,0.9815384615384616,0.3165943175554275,0.0174657478928565,0.2338618267294949,0.1538461538461538,0.0769230769230769,0.4149079013329286,0.3969931155443191,0.3743275421170088,Aim; Conclusion; Methods; Results,True,,0,,2,0.0662388056516647,4,0.1416294438143571,3,0.417594109972318,4,0.4611157774925232,0,,0.5711027383804321,0.6498498916625977,0.5512740612030029,0.5187059044837952,0.3971241116523742,0.5711027383804321,0.5711027383804321,Review::27585589::Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,0.2954957887490865,0.7020264863967896,0.4011298716068268,0.4128469824790954,0.4986802041530609,0.4986802041530609,4,4,5,0.6351265635924024,0.7222506999969482,0.4164822399616241,0.5117251873016357,0.4581552147865295,0.5192999243736267,2,3,2,3,3,2,0.0662388014282501,1,,4,0.2687652065415216,4,0.6477325024654339,2,0.2816239544548796,0,,0.0996733456850051,0.6087809205055237,0.4876075983047485,0.1720155030488968,-0.0237374473363161,0.3803290128707886,0.405098557472229,0.405098557472229
36746669,Effects of periodontal treatment on the C-reactive protein levels in hemodialysis patients: A systematic review and meta-analysis.,Review,15,0.978,0.2597526321187615,-0.0175153147429227,0.1857958411361749,0.2,0.1333333333333333,0.3257706761360168,0.5540737509727478,0.3077616399297347,Aim; Conclusion; Limitation/Future; Methods; Results,True,,0,,1,,6,0.2246934411426385,5,0.2202172972261905,2,0.0349030718207359,1,,0.6135038137435913,0.3909863233566284,0.6158331632614136,0.5360761880874634,0.2735894322395324,0.6135038137435913,0.5595576763153076,Review::36746669::Effects of periodontal treatment on the C-reactive protein levels in hemodialysis patients: A systematic review and meta-analysis.,0.2597978615175358,0.6667324304580688,0.3992871046066284,0.6012998819351196,0.5143305659294128,0.5143305659294128,5,5,5,0.2714600047019987,0.3226338922977447,0.2990472912788391,0.6039137840270996,0.5231883525848389,0.1492655426263809,3,3,3,3,3,1,,1,,5,0.2905272208063776,5,0.2202172964749412,3,0.1846061514402438,0,,0.153171420097351,0.4833151698112488,0.6537156105041504,0.141465276479721,0.0487937144935131,0.2290187776088714,0.5084480047225952,0.5084480047225952
30154031,Bariatric surgery and periodontal status: A systematic review with meta-analysis.,Review,16,0.979375,0.2174978139499823,-0.1139104962348938,0.2158440020271274,0.125,0.0625,0.408962644636631,0.6387564539909363,0.336482940823771,Aim; Background; Conclusion; Methods; Results,True,,3,0.0700027061005433,2,0.8738014698028564,4,0.136232745523254,4,0.2989189152916272,3,0.1885723707576592,0,,0.7329633235931396,0.5857183933258057,0.3848167061805725,0.225400373339653,0.5406370162963867,0.6685916185379028,0.6685916185379028,Review::30154031::Bariatric surgery and periodontal status: A systematic review with meta-analysis.,0.1876532563583056,0.4304121732711792,0.7235206365585327,0.6665201783180237,0.2588945627212524,0.2588945627212524,5,5,6,0.3586278454712753,0.5605529546737671,0.5367286205291748,0.5734560489654541,0.4737921357154846,0.3851129710674286,3,3,3,3,4,2,-0.113910503902775,1,,5,0.1564409422594252,5,0.2686844607829494,3,0.1885723820965245,0,,0.3555335998535156,0.5981554388999939,0.5060827136039734,0.2581460475921631,0.3121985197067261,0.5367286205291748,0.5887022018432617,0.5887022018432617
34495401,Prevalence of red and orange microbial complexes in endodontic-periodontal lesions: a systematic review and meta-analysis.,Review,15,0.9833333333333332,0.3521709652351482,-0.0906987190246582,0.2619336507237045,0.2,0.1333333333333333,0.4318779467294613,0.7232859134674072,0.4718064526095986,Aim; Conclusion; Methods; Results,True,,0,,1,,6,0.1572290514906247,5,0.3970614723861217,3,0.6411754687627157,0,,0.7915327548980713,0.8292077779769897,0.3923008441925049,0.3656505942344665,0.6143223643302917,0.7915327548980713,0.7915327548980713,Review::34495401::Prevalence of red and orange microbial complexes in endodontic-periodontal lesions: a systematic review and meta-analysis.,0.2715669620493785,0.7716749906539917,0.3744839429855346,0.3481002449989319,0.6000226736068726,0.6000226736068726,5,5,5,0.5562798866941229,0.8175822496414185,0.531031608581543,0.5190116167068481,0.4913837909698486,0.4294179081916809,3,3,3,3,3,1,,1,,5,0.233664555281957,5,0.3970614311828715,3,0.6411754716596092,0,,-0.007879527285695,0.829207718372345,0.4001936912536621,0.0070060174912214,0.0395818427205085,0.5992899537086487,0.566983163356781,0.566983163356781
41253726,"Depression is associated with periodontitis, dental caries and edentulism: A systematic review and meta-analysis of observational studies.",Review,12,0.9766666666666666,0.347913430665027,0.024785341694951,0.2018249117592581,0.25,0.25,0.4999532202879588,0.7942493855953217,0.469540919769894,Aim; Conclusion; Methods; Results,True,,0,,1,,2,0.4253497719764709,7,0.2669146686260189,2,0.6520368456840515,0,,0.8739005923271179,0.6275174617767334,0.5791742205619812,0.4962743520736694,0.6029549241065979,0.8739005923271179,0.8739005923271179,"Review::41253726::Depression is associated with periodontitis, dental caries and edentulism: A systematic review and meta-analysis of observational studies.",0.3560786426061927,0.736346960067749,0.6230026483535767,0.7405300736427307,0.6047170162200928,0.6047170162200928,4,4,4,0.1268568113735197,0.3959590494632721,0.6586835384368896,0.7852064371109009,0.6709939241409302,0.4291913509368896,2,2,3,2,3,1,,1,,4,0.3167419608219495,4,0.2123543631466538,2,0.652036831755926,0,,0.6435257196426392,0.3672581613063812,0.5950818061828613,0.6682329177856445,0.3553810119628906,0.6586835384368896,0.84157395362854,0.84157395362854
24697584,Systematic review of the adjunctive use of diode and Nd:YAG lasers for nonsurgical periodontal instrumentation.,Review,10,0.952,0.3480340047842926,-0.0199724286794662,0.3004753624195413,0.1,0.1,0.5333780584856868,0.7555768191814423,0.3386049196124077,Aim; Background; Conclusion; Limitation/Future; Methods; Results,True,,2,0.8022420406341553,1,,2,0.4627396762371063,2,0.1094104200601577,2,-0.0199724286794662,1,,0.583309531211853,0.610551118850708,0.330510139465332,0.2308798432350158,0.4908662438392639,0.6325705051422119,0.7292500138282776,Review::24697584::Systematic review of the adjunctive use of diode and Nd:YAG lasers for nonsurgical periodontal instrumentation.,0.3147810279896068,0.4382939338684082,0.6357065439224243,0.7579169273376465,0.2004682272672653,0.2004682272672653,3,3,4,0.0617073854445123,0.4259870052337646,0.6326448917388916,0.8217752575874329,0.491331398487091,0.4304076433181762,2,2,2,2,2,1,,1,,3,0.1602815106164002,3,0.1971938645640512,2,0.6819065381564898,0,,0.8218696713447571,0.3728532195091247,0.6165193319320679,0.5401749610900879,0.2802300453186035,0.6326448917388916,0.8217752575874329,0.8217752575874329
