Dataset,PMID,Title,embedding_model_label,perturbation_condition,replicate_id,n_sentences_original,n_sentences_perturbed,n_sentences_delta_perturbed_minus_original,mean_label_confidence_original,mean_label_confidence_perturbed,mean_label_confidence_delta_perturbed_minus_original,mean_local_similarity_original,mean_local_similarity_perturbed,mean_local_similarity_delta_perturbed_minus_original,min_local_similarity_original,min_local_similarity_perturbed,min_local_similarity_delta_perturbed_minus_original,local_similarity_volatility_original,local_similarity_volatility_perturbed,local_similarity_volatility_delta_perturbed_minus_original,local_discontinuity_burden_original,local_discontinuity_burden_perturbed,local_discontinuity_burden_delta_perturbed_minus_original,within_role_discontinuity_burden_original,within_role_discontinuity_burden_perturbed,within_role_discontinuity_burden_delta_perturbed_minus_original,mean_similarity_to_opening_anchor_original,mean_similarity_to_opening_anchor_perturbed,mean_similarity_to_opening_anchor_delta_perturbed_minus_original,final_similarity_to_opening_anchor_original,final_similarity_to_opening_anchor_perturbed,final_similarity_to_opening_anchor_delta_perturbed_minus_original,mean_similarity_to_own_role_anchor_loo_original,mean_similarity_to_own_role_anchor_loo_perturbed,mean_similarity_to_own_role_anchor_loo_delta_perturbed_minus_original,within_Methods_similarity_original,within_Methods_similarity_perturbed,within_Methods_similarity_delta_perturbed_minus_original,within_Results_similarity_original,within_Results_similarity_perturbed,within_Results_similarity_delta_perturbed_minus_original,conclusion_to_aim_alignment_original,conclusion_to_aim_alignment_perturbed,conclusion_to_aim_alignment_delta_perturbed_minus_original,conclusion_to_results_alignment_original,conclusion_to_results_alignment_perturbed,conclusion_to_results_alignment_delta_perturbed_minus_original,results_to_methods_alignment_original,results_to_methods_alignment_perturbed,results_to_methods_alignment_delta_perturbed_minus_original,methods_to_aim_alignment_original,methods_to_aim_alignment_perturbed,methods_to_aim_alignment_delta_perturbed_minus_original,results_to_aim_alignment_original,results_to_aim_alignment_perturbed,results_to_aim_alignment_delta_perturbed_minus_original,conclusion_to_background_plus_aim_alignment_original,conclusion_to_background_plus_aim_alignment_perturbed,conclusion_to_background_plus_aim_alignment_delta_perturbed_minus_original,conclusion_plus_future_to_background_plus_aim_alignment_original,conclusion_plus_future_to_background_plus_aim_alignment_perturbed,conclusion_plus_future_to_background_plus_aim_alignment_delta_perturbed_minus_original
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,10,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0.5032775656630596,0.4805025135477384,-0.0227750521153212,0.4708801209926605,0.398206278681755,-0.0726738423109054,0.2227938754691018,0.3361075106594298,0.113313635190328,0.0644062012434005,0.4203239977359772,0.3559177964925766,,,,0.4871213436126709,0.024018483236432,-0.4631028603762388,0.2898319959640503,0.4385582506656647,0.1487262547016143,0.2950839400291443,0.518143892288208,0.2230599522590637,0.3790232539176941,0.1110785454511642,-0.2679447084665298,0.5836048126220703,0.0382173098623752,-0.545387502759695,0.474199503660202,0.5580971837043762,0.0838976800441742,0.5242575407028198,0.5626622438430786,0.0384047031402587
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,11,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.5032775656630596,0.5149076903859774,0.0116301247229178,0.4708801209926605,0.6394777297973633,0.1685976088047027,0.2227938754691018,0.3060877892292208,0.083293913760119,0.0644062012434005,-0.0587962381541729,-0.1232024393975734,,,,0.4871213436126709,0.4953806102275848,0.0082592666149139,0.2898319959640503,0.1420129537582397,-0.1478190422058105,0.2950839400291443,0.3146223723888397,0.0195384323596954,0.3790232539176941,0.1817583739757537,-0.1972648799419403,0.5836048126220703,0.054168339818716,-0.5294364728033543,0.474199503660202,0.6021839380264282,0.1279844343662262,0.5242575407028198,0.7382988929748535,0.2140413522720337
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,12,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.521004032343626,0.0177264666805664,0.4708801209926605,0.6889532804489136,0.218073159456253,0.2227938754691018,0.2505550881226857,0.0277612126535839,0.0644062012434005,0.0590780824422836,-0.0053281188011169,,,,0.4871213436126709,0.4351797699928283,-0.0519415736198425,0.2898319959640503,0.0544956438243389,-0.2353363521397113,0.2950839400291443,0.365682303905487,0.0705983638763427,0.3790232539176941,0.2593125700950622,-0.1197106838226318,0.5836048126220703,0.1043139174580574,-0.4792908951640129,0.474199503660202,0.6629238128662109,0.1887243092060089,0.5242575407028198,0.7458406090736389,0.2215830683708191
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,13,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.5101159991075596,0.0068384334444999,0.4708801209926605,0.5801300704479218,0.1092499494552612,0.2227938754691018,0.3715757518592808,0.148781876390179,0.0644062012434005,0.0095044625923037,-0.0549017386510968,,,,0.4871213436126709,0.1391595602035522,-0.3479617834091186,0.2898319959640503,0.3302509784698486,0.0404189825057983,0.2950839400291443,0.394221693277359,0.0991377532482147,0.3790232539176941,0.2520294189453125,-0.1269938349723816,0.5836048126220703,-0.0145034398883581,-0.5981082525104284,0.474199503660202,0.6104542016983032,0.1362546980381012,0.5242575407028198,0.5895942449569702,0.0653367042541503
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,14,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.5207038472096125,0.0174262815465529,0.4708801209926605,0.5526828765869141,0.0818027555942535,0.2227938754691018,0.2281774232784907,0.0053835478093889,0.0644062012434005,0.2480092048645019,0.1836030036211013,,,,0.4871213436126709,0.2198179364204406,-0.2673034071922302,0.2898319959640503,0.3905448317527771,0.1007128357887268,0.2950839400291443,0.383938193321228,0.0888542532920837,0.3790232539176941,0.452914297580719,0.0738910436630249,0.5836048126220703,0.4539887905120849,-0.1296160221099853,0.474199503660202,0.5686966180801392,0.0944971144199371,0.5242575407028198,0.7430548071861267,0.2187972664833068
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,15,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.4951291928688685,-0.008148372794191,0.4708801209926605,0.500989705324173,0.0301095843315124,0.2227938754691018,0.2487874043484529,0.0259935288793511,0.0644062012434005,0.3936265110969543,0.3292203098535537,,,,0.4871213436126709,0.3850254118442535,-0.1020959317684173,0.2898319959640503,0.4600662291049957,0.1702342331409454,0.2950839400291443,0.5950846672058105,0.3000007271766662,0.3790232539176941,0.1110650599002838,-0.2679581940174103,0.5836048126220703,0.0704895630478859,-0.5131152495741844,0.474199503660202,0.495057076215744,0.0208575725555419,0.5242575407028198,0.6268733739852905,0.1026158332824707
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,16,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0.5032775656630596,0.5176158547401428,0.0143382890770832,0.4708801209926605,0.5784077048301697,0.1075275838375091,0.2227938754691018,0.2712203214565913,0.0484264459874895,0.0644062012434005,-0.0021982006728649,-0.0666044019162654,,,,0.4871213436126709,0.5831899046897888,0.0960685610771179,0.2898319959640503,0.5081835389137268,0.2183515429496765,0.2950839400291443,0.4814668297767639,0.1863828897476196,0.3790232539176941,0.4008121192455292,0.021788865327835,0.5836048126220703,0.5019976496696472,-0.0816071629524231,0.474199503660202,0.6925212144851685,0.2183217108249664,0.5242575407028198,0.6965974569320679,0.172339916229248
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,17,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0.5032775656630596,0.5193435276548067,0.0160659619917471,0.4708801209926605,0.5988345444202423,0.1279544234275818,0.2227938754691018,0.2748441629939609,0.0520502875248591,0.0644062012434005,0.2129494100809097,0.1485432088375091,,,,0.4871213436126709,0.4502145051956177,-0.0369068384170532,0.2898319959640503,0.2994536757469177,0.0096216797828674,0.2950839400291443,0.4351797699928283,0.140095829963684,0.3790232539176941,0.3703107237815857,-0.0087125301361083,0.5836048126220703,0.53410804271698,-0.0494967699050903,0.474199503660202,0.5889690518379211,0.1147695481777191,0.5242575407028198,0.5066378116607666,-0.0176197290420532
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,18,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.4963191996018092,-0.0069583660612503,0.4708801209926605,0.7074850797653198,0.2366049587726593,0.2227938754691018,0.2424129653308126,0.0196190898617108,0.0644062012434005,0.2758815884590149,0.2114753872156143,,,,0.4871213436126709,0.4008121192455292,-0.0863092243671417,0.2898319959640503,0.2522842586040497,-0.0375477373600006,0.2950839400291443,0.4304512143135071,0.1353672742843628,0.3790232539176941,0.2287672162055969,-0.1502560377120971,0.5836048126220703,0.2106925696134567,-0.3729122430086136,0.474199503660202,0.54998779296875,0.0757882893085479,0.5242575407028198,0.5905684232711792,0.0663108825683593
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,19,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0.5032775656630596,0.4941757023334503,-0.0091018633296092,0.4708801209926605,0.6727178692817688,0.2018377482891082,0.2227938754691018,0.2917992282244894,0.0690053527553876,0.0644062012434005,-0.0587962381541729,-0.1232024393975734,,,,0.4871213436126709,0.5412566065788269,0.054135262966156,0.2898319959640503,0.5216947197914124,0.231862723827362,0.2950839400291443,0.1817583739757537,-0.1133255660533905,0.3790232539176941,0.2026012241840362,-0.1764220297336578,0.5836048126220703,0.3304961919784546,-0.2531086206436157,0.474199503660202,0.4945140182971954,0.0203145146369934,0.5242575407028198,0.562660813331604,0.0384032726287841
Review,35061134,Role of proinflammatory mutations in peri-implantitis: systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,20,12,12,0,0.975,0.975,0.0,0.2373273355717008,0.2373273355717008,0.0,-0.0587962381541729,-0.0587962381541729,0.0,0.1989149380090256,0.1989149380090256,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.5032775656630596,0.5151945501565933,0.0119169844935337,0.4708801209926605,0.5924693942070007,0.1215892732143402,0.2227938754691018,0.2165430343399445,-0.0062508411291572,0.0644062012434005,0.0095044625923037,-0.0549017386510968,,,,0.4871213436126709,0.5735299587249756,0.0864086151123046,0.2898319959640503,0.4845746755599975,0.1947426795959472,0.2950839400291443,0.3582671880722046,0.0631832480430603,0.3790232539176941,0.3119947016239166,-0.0670285522937774,0.5836048126220703,0.4040547013282776,-0.1795501112937927,0.474199503660202,0.6651099920272827,0.1909104883670807,0.5242575407028198,0.6405375003814697,0.1162799596786499
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,full_sentence_shuffle,0,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.309531378870209,-0.0070629386852185,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2221653712207831,-0.0116964555087118,0.1538461538461538,0.3076923076923077,0.1538461538461538,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.4149079013329286,0.0,0.3969931155443191,0.1125423684716224,-0.2844507470726967,0.3743275421170088,0.3743275415438872,-5.731216057291988e-10,0.1416294438143571,0.1416294438143571,0.0,0.417594109972318,0.417594109972318,0.0,0.5711027383804321,0.5711027383804321,0.0,0.6498498916625977,0.6498498916625977,0.0,0.5512740612030029,0.5512740612030029,0.0,0.5187059044837952,0.5187058448791504,-5.960464477539064e-08,0.3971241116523742,0.3971241116523742,0.0,0.5711027383804321,0.5711027383804321,0.0,0.5711027383804321,0.5711027383804321,0.0
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,within_role_shuffle,0,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3343149734040101,0.0177206558485825,0.0174657478928565,0.0277139246463775,0.0102481767535209,0.2338618267294949,0.23370890200282,-0.0001529247266749,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.4149079013329286,0.4149079013329286,0.0,0.3969931155443191,0.4742278754711151,0.0772347599267959,0.3743275421170088,0.3743275375320361,-4.5849726793001375e-09,0.1416294438143571,0.1416294438143571,0.0,0.417594109972318,0.417594109972318,0.0,0.5711027383804321,0.5711027383804321,0.0,0.6498498916625977,0.6498498916625977,0.0,0.5512740612030029,0.5512740612030029,0.0,0.5187059044837952,0.5187059044837952,0.0,0.3971241116523742,0.3971241116523742,0.0,0.5711027383804321,0.5711027383804321,0.0,0.5711027383804321,0.5711027383804321,0.0
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,remove_conclusion,0,13,9,-4,0.9815384615384616,0.987777777777778,0.0062393162393161,0.3165943175554275,0.2373769469559192,-0.0792173705995082,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.235413030183859,0.001551203454364,0.1538461538461538,0.0,-0.1538461538461538,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.4033839023775524,-0.0115239989553761,0.3969931155443191,0.3921439200639725,-0.0048491954803466,0.3743275421170088,0.2829989153477881,-0.0913286267692207,0.1416294438143571,0.1416294438143571,0.0,0.417594109972318,0.417594109972318,0.0,0.5711027383804321,,,0.6498498916625977,,,0.5512740612030029,0.5512740612030029,0.0,0.5187059044837952,0.5187059044837952,0.0,0.3971241116523742,0.3971241116523742,0.0,0.5711027383804321,,,0.5711027383804321,,
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,order_swap_methods_results_blocks,0,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.2495116141314307,-0.0670827034239967,0.0174657478928565,0.0040335953235626,-0.0134321525692939,0.2338618267294949,0.2389349237603244,0.0050730970308294,0.1538461538461538,0.0769230769230769,-0.0769230769230769,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.4149079013329286,0.0,0.3969931155443191,0.3969931155443191,0.0,0.3743275421170088,0.3743275421170088,0.0,0.1416294438143571,0.1416294438143571,0.0,0.417594109972318,0.417594109972318,0.0,0.5711027383804321,0.5711027383804321,0.0,0.6498498916625977,0.6498498916625977,0.0,0.5512740612030029,0.5512740612030029,0.0,0.5187059044837952,0.5187059044837952,0.0,0.3971241116523742,0.3971241116523742,0.0,0.5711027383804321,0.5711027383804321,0.0,0.5711027383804321,0.5711027383804321,0.0
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,label_swap_methods_results,0,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0,0.4149079013329286,0.4149079013329286,0.0,0.3969931155443191,0.3969931155443191,0.0,0.3743275421170088,0.4430479837788476,0.0687204416618387,0.1416294438143571,0.417594109972318,0.2759646661579609,0.417594109972318,,,0.5711027383804321,0.5711027383804321,0.0,0.6498498916625977,,,0.5512740612030029,,,0.5187059044837952,0.3971241116523742,-0.1215817928314209,0.3971241116523742,,,0.5711027383804321,0.5711027383804321,0.0,0.5711027383804321,0.5711027383804321,0.0
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,1,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.3856571672054437,-0.0292507341274848,0.3969931155443191,0.5009986162185669,0.1040055006742477,0.3743275421170088,0.3926941889982957,0.0183666468812869,0.1416294438143571,0.2725215100993712,0.1308920662850141,0.417594109972318,0.7557601928710938,0.3381660828987757,0.5711027383804321,0.4651573598384857,-0.1059453785419464,0.6498498916625977,0.3893511295318603,-0.2604987621307373,0.5512740612030029,0.7242724895477295,0.1729984283447265,0.5187059044837952,0.4355515241622925,-0.0831543803215026,0.3971241116523742,0.4607982039451599,0.0636740922927856,0.5711027383804321,0.4651573598384857,-0.1059453785419464,0.5711027383804321,0.4651573598384857,-0.1059453785419464
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,2,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0,0.4149079013329286,0.4124943923491698,-0.0024135089837588,0.3969931155443191,0.3891238868236542,-0.0078692287206649,0.3743275421170088,0.3216606137844232,-0.0526669283325855,0.1416294438143571,0.4186417000989119,0.2770122562845548,0.417594109972318,0.2233527700106302,-0.1942413399616877,0.5711027383804321,0.6062278747558594,0.0351251363754272,0.6498498916625977,0.5881887078285217,-0.0616611838340759,0.5512740612030029,0.6939860582351685,0.1427119970321655,0.5187059044837952,0.5091835856437683,-0.0095223188400268,0.3971241116523742,0.4354321956634521,0.0383080840110778,0.5711027383804321,0.6062278747558594,0.0351251363754272,0.5711027383804321,0.6062278747558594,0.0351251363754272
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,3,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.4531035790076622,0.0381956776747336,0.3969931155443191,0.3750311285257339,-0.0219619870185852,0.3743275421170088,0.2924573328346014,-0.0818702092824074,0.1416294438143571,0.2180575202219188,0.0764280764075616,0.417594109972318,0.2800735980272293,-0.1375205119450886,0.5711027383804321,0.6115998029708862,0.0404970645904541,0.6498498916625977,0.6734828948974609,0.0236330032348632,0.5512740612030029,0.654543399810791,0.103269338607788,0.5187059044837952,0.6582976579666138,0.1395917534828186,0.3971241116523742,0.5561153292655945,0.1589912176132202,0.5711027383804321,0.6115998029708862,0.0404970645904541,0.5711027383804321,0.6115998029708862,0.0404970645904541
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,4,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.3090982695038502,-0.1058096318290783,0.3969931155443191,0.2133814170956611,-0.183611698448658,0.3743275421170088,0.4235732612701562,0.0492457191531474,0.1416294438143571,0.246272483219703,0.1046430394053459,0.417594109972318,0.7557601928710938,0.3381660828987757,0.5711027383804321,0.3421063423156738,-0.2289963960647583,0.6498498916625977,0.7670808434486389,0.1172309517860412,0.5512740612030029,0.5165952444076538,-0.0346788167953491,0.5187059044837952,0.4819516241550445,-0.0367542803287506,0.3971241116523742,0.1337380707263946,-0.2633860409259796,0.5711027383804321,0.3421063423156738,-0.2289963960647583,0.5711027383804321,0.3421063423156738,-0.2289963960647583
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,5,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.2607716466658391,-0.1541362546670895,0.3969931155443191,0.1171159222722053,-0.2798771932721138,0.3743275421170088,0.3809158483949991,0.0065883062779903,0.1416294438143571,0.1628963301579157,0.0212668863435586,0.417594109972318,0.2054576774438222,-0.2121364325284957,0.5711027383804321,0.0791656449437141,-0.491937093436718,0.6498498916625977,0.6372261047363281,-0.0126237869262695,0.5512740612030029,0.7091178894042969,0.1578438282012939,0.5187059044837952,0.4148939549922943,-0.1038119494915008,0.3971241116523742,0.2769792079925537,-0.1201449036598205,0.5711027383804321,0.0791656449437141,-0.491937093436718,0.5711027383804321,0.0791656449437141,-0.491937093436718
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,6,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.4355981445584733,0.0206902432255446,0.3969931155443191,0.6443584710359573,0.2473653554916381,0.3743275421170088,0.3665921126420681,-0.0077354294749406,0.1416294438143571,0.1577186857660611,0.016089241951704,0.417594109972318,0.239558607339859,-0.178035502632459,0.5711027383804321,0.6086500883102417,0.0375473499298095,0.6498498916625977,0.8144974112510681,0.1646475195884704,0.5512740612030029,0.4891793131828308,-0.0620947480201721,0.5187059044837952,0.3577737808227539,-0.1609321236610412,0.3971241116523742,0.6322819590568542,0.2351578474044799,0.5711027383804321,0.6086500883102417,0.0375473499298095,0.5711027383804321,0.6086500883102417,0.0375473499298095
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,7,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0,0.4149079013329286,0.4095845772669865,-0.005323324065942,0.3969931155443191,0.5377182215452194,0.1407251060009002,0.3743275421170088,0.3532626711978362,-0.0210648709191725,0.1416294438143571,0.2172837393979231,0.075654295583566,0.417594109972318,0.0408872291445732,-0.3767068808277448,0.5711027383804321,0.4246610105037689,-0.1464417278766632,0.6498498916625977,0.4443264901638031,-0.2055234014987945,0.5512740612030029,0.6334328055381775,0.0821587443351745,0.5187059044837952,0.5542894005775452,0.03558349609375,0.3971241116523742,0.5212867259979248,0.1241626143455505,0.5711027383804321,0.4246610105037689,-0.1464417278766632,0.5711027383804321,0.4246610105037689,-0.1464417278766632
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,8,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.464554364578082,0.0496464632451534,0.3969931155443191,0.4411675035953522,0.044174388051033,0.3743275421170088,0.4213403056447322,0.0470127635277234,0.1416294438143571,0.2207638621330261,0.0791344183186689,0.417594109972318,0.2252811503907044,-0.1923129595816135,0.5711027383804321,0.6332478523254395,0.0621451139450073,0.6498498916625977,0.6672829389572144,0.0174330472946167,0.5512740612030029,0.3207494616508484,-0.2305245995521545,0.5187059044837952,0.3414698541164398,-0.1772360503673553,0.3971241116523742,0.703991711139679,0.3068675994873047,0.5711027383804321,0.6332478523254395,0.0621451139450073,0.5711027383804321,0.6332478523254395,0.0621451139450073
Review,27585589,Do periapical and periodontal pathologies affect Schneiderian membrane appearance? Systematic review of studies using cone-beam computed tomography.,MiniLM,random_role_labels_preserve_counts,9,13,13,0,0.9815384615384616,0.9815384615384616,0.0,0.3165943175554275,0.3165943175554275,0.0,0.0174657478928565,0.0174657478928565,0.0,0.2338618267294949,0.2338618267294949,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,-0.0769230769230769,0.4149079013329286,0.1941405937362175,-0.220767307596711,0.3969931155443191,0.1084675081074237,-0.2885256074368953,0.3743275421170088,0.4852903995376367,0.1109628574206278,0.1416294438143571,0.5783876379330953,0.4367581941187382,0.417594109972318,0.2129046519597371,-0.2046894580125808,0.5711027383804321,0.1459005177021026,-0.4252022206783294,0.6498498916625977,0.6417912244796753,-0.0080586671829223,0.5512740612030029,0.5328766107559204,-0.0183974504470825,0.5187059044837952,0.0237048510462045,-0.4950010534375906,0.3971241116523742,0.1538436859846115,-0.2432804256677627,0.5711027383804321,0.1459005177021026,-0.4252022206783294,0.5711027383804321,0.1459005177021026,-0.4252022206783294
