PMID,Title,Dataset,embedding_model_label,embedding_model_name,perturbation_condition,replicate_id,n_sentences,mean_label_confidence,mean_local_similarity,min_local_similarity,local_similarity_volatility,local_discontinuity_burden,within_role_discontinuity_burden,mean_similarity_to_opening_anchor,final_similarity_to_opening_anchor,mean_similarity_to_own_role_anchor_loo,observed_roles,n_Background,within_Background_similarity,n_Aim,within_Aim_similarity,n_Methods,within_Methods_similarity,n_Results,within_Results_similarity,n_Conclusion,within_Conclusion_similarity,n_Limitation/Future,within_Limitation/Future_similarity,conclusion_to_aim_alignment,conclusion_to_results_alignment,results_to_methods_alignment,methods_to_aim_alignment,results_to_aim_alignment,conclusion_to_background_plus_aim_alignment,conclusion_plus_future_to_background_plus_aim_alignment
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,18,12,0.985,0.1802310919897123,-0.0617185235023498,0.2314824115717369,0.0833333333333333,0.0,0.4778408755858739,0.5894608497619629,0.190392943797633,Aim; Background; Conclusion; Methods; Results,2,-0.0259477887302637,2,0.0512314848601818,3,0.387835015853246,3,0.201595530534784,2,-0.0129416864365339,0,,0.3700063824653625,0.5263854265213013,0.614728569984436,0.5224106907844543,0.4884568750858307,0.4989311099052429,0.4989311099052429
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,19,12,0.985,0.1802310919897123,-0.0617185235023498,0.2314824115717369,0.0833333333333333,0.0,0.366793978959322,0.435663640499115,0.3621145584620535,Aim; Background; Conclusion; Methods; Results,2,0.0512314848601818,2,0.3232487738132477,3,0.592737098534902,3,0.1204130537807941,2,0.5444544553756714,0,,-0.021722674369812,0.5007344484329224,0.5473662614822388,0.0057341428473591,0.2227655500173568,0.2839478850364685,0.2839478850364685
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,20,12,0.985,0.1802310919897123,-0.0617185235023498,0.2314824115717369,0.0833333333333333,0.0,0.4868828170001507,0.5097386837005615,0.1776922033168375,Aim; Background; Conclusion; Methods; Results,2,0.0289341490715742,2,0.0955668836832046,3,0.1193094626069068,3,0.2090641024212042,2,0.2326945960521698,0,,0.4643996059894562,0.5750541090965271,0.6079148054122925,0.5924151539802551,0.5894157290458679,0.4878827333450317,0.4878827333450317
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,original,0,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.5774461584431785,0.5617042034864426,0.4005432248115539,Background; Conclusion; Methods; Results,1,,0,,2,0.485986053943634,3,0.2731861074765523,1,,0,,,0.4284948706626892,0.5394382476806641,,,0.89872145652771,0.89872145652771
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,full_sentence_shuffle,0,7,0.9800000000000002,0.3472435077031453,0.1909676194190979,0.1290849346553615,0.2857142857142857,0.1428571428571428,0.5774461584431785,0.7287183701992035,0.4005432248115539,Background; Conclusion; Methods; Results,1,,0,,2,0.485986053943634,3,0.2731861074765523,1,,0,,,0.4284948706626892,0.5394382476806641,,,0.89872145652771,0.89872145652771
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,within_role_shuffle,0,7,0.98,0.3628862450520198,0.1909676194190979,0.1756516077036992,0.0,0.0,0.5774461584431785,0.5617042034864426,0.4005432248115539,Background; Conclusion; Methods; Results,1,,0,,2,0.485986053943634,3,0.2731861074765523,1,,0,,,0.4284948706626892,0.5394382476806641,,,0.89872145652771,0.89872145652771
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,remove_conclusion,0,6,0.98,0.4123083293437958,0.1909676194190979,0.1496664982643037,0.1666666666666666,0.1666666666666666,0.5239002754290899,0.2071734517812729,0.4005432248115539,Background; Methods; Results,1,,0,,2,0.485986053943634,3,0.2731861074765523,0,,0,,,,0.5394382476806641,,,,
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,order_swap_methods_results_blocks,0,7,0.98,0.4255802979071935,0.1909676194190979,0.1848469183349074,0.1428571428571428,0.1428571428571428,0.5774461584431785,0.7980194985866547,0.4005432248115539,Background; Conclusion; Methods; Results,1,,0,,2,0.485986053943634,3,0.2731861074765523,1,,0,,,0.4284948706626892,0.5394382476806641,,,0.89872145652771,0.89872145652771
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,label_swap_methods_results,0,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.5774461584431785,0.5617042034864426,0.3435813387235005,Background; Conclusion; Methods; __TEMP_METHODS__,1,,0,,3,0.2731861074765523,0,,1,,0,,,,,,,0.89872145652771,0.89872145652771
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,1,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.3994865672928946,0.6240742653608322,0.4978941082954407,Background; Conclusion; Methods; Results,1,,0,,2,0.558715283870697,3,0.3607787291208903,1,,0,,,0.5404000282287598,0.7762899398803711,,,0.2889402508735657,0.2889402508735657
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,2,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.4639256596565246,0.3974309265613556,0.3997150599956512,Background; Conclusion; Methods; Results,1,,0,,2,0.4060397148132324,3,0.3131142854690552,1,,0,,,0.7123819589614868,0.6385098695755005,,,0.5059215426445007,0.5059215426445007
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,3,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.4069799542427063,Background; Conclusion; Methods; Results,1,,0,,2,0.1896599531173706,3,0.4618572394053141,1,,0,,,0.5331710577011108,0.666335940361023,,,0.2574086189270019,0.2574086189270019
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,4,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4639256596565246,0.3974309265613556,0.6016801297664642,Background; Conclusion; Methods; Results,1,,0,,2,0.4060397148132324,3,0.6605303486188253,1,,0,,,0.2013211846351623,0.6433188915252686,,,0.2362010478973388,0.2362010478973388
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,5,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4639256596565246,0.3974309265613556,0.3528297960758209,Background; Conclusion; Methods; Results,1,,0,,2,0.2003371715545654,3,0.3715012868245442,1,,0,,,0.7307572364807129,0.6761283278465271,,,0.5059215426445007,0.5059215426445007
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,6,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.3994865672928946,0.6240742653608322,0.5298525571823121,Background; Conclusion; Methods; Results,1,,0,,2,0.7313834428787231,3,0.3131142854690552,1,,0,,,0.4376324415206909,0.7506257891654968,,,0.2889402508735657,0.2889402508735657
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,7,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.5798492687089103,0.6240742802619934,0.352875292301178,Background; Conclusion; Methods; Results,1,,0,,2,0.2889403104782104,3,0.3131142854690552,1,,0,,,0.6844208836555481,0.5131765604019165,,,0.7313834428787231,0.7313834428787231
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,8,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.4663087964057922,Background; Conclusion; Methods; Results,1,,0,,2,0.1896599531173706,3,0.5744303464889526,1,,0,,,0.3714549541473388,0.6782221794128418,,,0.3311015665531158,0.3311015665531158
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,9,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4639256596565246,0.3974309265613556,0.4920827984809875,Background; Conclusion; Methods; Results,1,,0,,2,0.1896599531173706,3,0.6232049067815145,1,,0,,,0.3795411586761474,0.6734370589256287,,,0.2889402508735657,0.2889402508735657
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,10,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.5798492687089103,0.6240742802619934,0.4223929047584533,Background; Conclusion; Methods; Results,1,,0,,2,0.2574086189270019,3,0.4426814019680023,1,,0,,,0.2890718877315521,0.729645848274231,,,0.1506155729293823,0.1506155729293823
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,11,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.431775563955307,Background; Conclusion; Methods; Results,1,,0,,2,0.2362010478973388,3,0.4571856558322906,1,,0,,,0.7655982971191406,0.5057193040847778,,,0.6140769720077515,0.6140769720077515
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,12,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.590734430721828,0.5687115788459778,0.5337446689605713,Background; Conclusion; Methods; Results,1,,0,,2,0.2362010478973388,3,0.6605303486188253,1,,0,,,0.3046618998050689,0.4260096251964569,,,0.40603968501091,0.40603968501091
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,13,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.5366856038570404,Background; Conclusion; Methods; Results,1,,0,,2,0.7313834428787231,3,0.3288830618063609,1,,0,,,0.3243592381477356,0.7812628746032715,,,0.1909676194190979,0.1909676194190979
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,14,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.5774461584431785,0.5617042034864426,0.435132360458374,Background; Conclusion; Methods; Results,1,,0,,2,0.5241543054580688,3,0.3012886544068654,1,,0,,,0.4611431956291199,0.5919930338859558,,,0.473021924495697,0.473021924495697
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,15,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.590734430721828,0.5687115788459778,0.4584918200969696,Background; Conclusion; Methods; Results,1,,0,,2,0.473021924495697,3,0.3678014973799388,1,,0,,,0.280068427324295,0.6981611251831055,,,0.2003371715545654,0.2003371715545654
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,16,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.5906506419181824,Background; Conclusion; Methods; Results,1,,0,,2,0.89872145652771,3,0.3075080911318461,1,,0,,,0.4508871436119079,0.6406331062316895,,,0.3311015665531158,0.3311015665531158
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,17,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.1428571428571428,0.3994865672928946,0.6240742653608322,0.439667797088623,Background; Conclusion; Methods; Results,1,,0,,2,0.5059215426445007,3,0.3131142854690552,1,,0,,,0.6844208836555481,0.662654459476471,,,0.40603968501091,0.40603968501091
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,18,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.590734430721828,0.5687115788459778,0.3251291036605835,Background; Conclusion; Methods; Results,1,,0,,2,0.2481485605239868,3,0.2996276418368022,1,,0,,,0.4597792625427246,0.6837791204452515,,,0.6140769720077515,0.6140769720077515
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,19,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.4966320778642382,0.4276279658079147,0.6141145527362823,Background; Conclusion; Methods; Results,1,,0,,2,0.2974890768527984,3,0.7758074800173441,1,,0,,,0.5294787287712097,0.3184906244277954,,,0.2574086189270019,0.2574086189270019
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,20,7,0.98,0.3849483678738276,0.1909676194190979,0.1496982121150408,0.1428571428571428,0.0,0.5774461584431785,0.5617042034864426,0.435132360458374,Background; Conclusion; Methods; Results,1,,0,,2,0.5241543054580688,3,0.3012886544068654,1,,0,,,0.4611431956291199,0.5919930338859558,,,0.473021924495697,0.473021924495697
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,original,0,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.747449819337238,0.8856576383113861,0.6748796511780132,Aim; Conclusion; Methods; Results,0,,2,0.8298982977867126,4,0.2529559495548407,3,0.8064718047777811,2,0.878701388835907,0,,0.9138017892837524,0.861178994178772,0.7839078307151794,0.7290619611740112,0.9299890398979188,0.9138017892837524,0.9138017892837524
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,full_sentence_shuffle,0,11,0.9854545454545456,0.6113302886486054,0.1073634773492813,0.2858801732573325,0.1818181818181818,0.0,0.747449819337238,0.7054375410079956,0.6748796511780132,Aim; Conclusion; Methods; Results,0,,2,0.8298982977867126,4,0.2529559495548407,3,0.8064718047777811,2,0.878701388835907,0,,0.9138017892837524,0.8611788749694824,0.7839077115058899,0.729062020778656,0.929988980293274,0.9138017892837524,0.9138017892837524
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,within_role_shuffle,0,11,0.9854545454545456,0.5580039478838443,0.0841152891516685,0.2949093211736415,0.2727272727272727,0.2727272727272727,0.747449819337238,0.8856576383113861,0.6748796511780132,Aim; Conclusion; Methods; Results,0,,2,0.8298982977867126,4,0.2529559495548407,3,0.8064718047777811,2,0.878701388835907,0,,0.9138017892837524,0.861178994178772,0.7839078307151794,0.7290620803833008,0.9299890398979188,0.9138017892837524,0.9138017892837524
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,remove_conclusion,0,9,0.987777777777778,0.5092137735337019,0.1297061890363693,0.249332421268114,0.2222222222222222,0.1111111111111111,0.7167369706763161,0.8516709506511688,0.629585925075743,Aim; Methods; Results,0,,2,0.8298982977867126,4,0.2529559495548407,3,0.8064718047777811,0,,0,,,,0.7839078307151794,0.7290619611740112,0.9299890398979188,,
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,order_swap_methods_results_blocks,0,11,0.9854545454545456,0.6021836757659912,0.1442351341247558,0.2697846601678658,0.1818181818181818,0.0909090909090909,0.747449819337238,0.8856576383113861,0.6748796511780132,Aim; Conclusion; Methods; Results,0,,2,0.8298982977867126,4,0.2529559495548407,3,0.8064718047777811,2,0.878701388835907,0,,0.9138017892837524,0.861178994178772,0.7839078307151794,0.7290619611740112,0.9299890398979188,0.9138017892837524,0.9138017892837524
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,label_swap_methods_results,0,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.747449819337238,0.8856576383113861,0.852618294102805,Aim; Conclusion; Methods; __TEMP_METHODS__,0,,2,0.8298982977867126,3,0.8064718047777811,0,,2,0.878701388835907,0,,0.9138017892837524,,,0.9299890398979188,,0.9138017892837524,0.9138017892837524
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,1,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.6642178188670765,0.8770754933357239,0.6138162423263896,Aim; Conclusion; Methods; Results,0,,2,0.6448856592178345,4,0.6733226180076599,3,0.6427480379740397,2,0.1297061890363693,0,,0.6029387712478638,0.7677954435348511,0.8703560829162598,0.7925134897232056,0.6995852589607239,0.6029387712478638,0.6029387712478638
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,2,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.7438571182164279,0.8203400075435638,0.6190396764061668,Aim; Conclusion; Methods; Results,0,,2,0.9249783158302308,4,0.3082068289319674,3,0.7323364615440369,2,0.4376589059829712,0,,0.8368814587593079,0.8721185922622681,0.8414062857627869,0.8084412813186646,0.9407583475112916,0.8368814587593079,0.8368814587593079
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,3,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.7253076867623762,0.8061696588993073,0.5586896931583231,Aim; Conclusion; Methods; Results,0,,2,0.4293393194675445,4,0.4680509194731712,3,0.8650670647621155,2,0.0841152891516685,0,,0.7251327037811279,0.7749708294868469,0.8727238178253174,0.8442214727401733,0.9091493487358092,0.7251327037811279,0.7251327037811279
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,4,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.7561064714735205,0.8851039707660675,0.6150306300683455,Aim; Conclusion; Methods; Results,0,,2,0.7976038455963135,4,0.5022239871323109,3,0.6604733765125275,2,0.2338524758815765,0,,0.6382340788841248,0.5981482863426208,0.8978255987167358,0.9529518485069276,0.9098933935165404,0.6382340788841248,0.6382340788841248
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,5,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.5940042571587996,0.5029478669166565,0.6709093126383695,Aim; Conclusion; Methods; Results,0,,2,0.5376832485198975,4,0.3888766542077064,3,0.8377923965454102,2,0.7982505559921265,0,,0.6663936972618103,0.9495275020599364,0.8518660664558411,0.6112781763076782,0.6060587167739868,0.6663936972618103,0.6663936972618103
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,6,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.6642178188670765,0.8770754933357239,0.6564230973070319,Aim; Conclusion; Methods; Results,0,,2,0.6448856592178345,4,0.4140571380654971,3,0.667979896068573,2,0.7794193029403687,0,,0.8248790502548218,0.8571460843086243,0.8400630950927734,0.697706937789917,0.6977162957191467,0.8248790502548218,0.8248790502548218
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,7,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.693462301384319,0.8126591444015503,0.6417032033205032,Aim; Conclusion; Methods; Results,0,,2,0.4789708256721496,4,0.4242365956306457,3,0.667979896068573,2,0.8188969492912292,0,,0.8053402900695801,0.8603940606117249,0.789984941482544,0.7479645609855652,0.7997021079063416,0.8053402900695801,0.8053402900695801
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,8,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.715957069938833,0.8469387292861938,0.6126528707417574,Aim; Conclusion; Methods; Results,0,,2,0.4668143093585968,4,0.5833334575096766,3,0.38522536555926,2,0.7976038455963135,0,,0.9108723998069764,0.8204210996627808,0.7651361227035522,0.7923212051391602,0.7844198346138,0.9108723998069764,0.9108723998069764
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,9,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.6235503175041892,0.6598241627216339,0.6087632070888173,Aim; Conclusion; Methods; Results,0,,2,0.1791146695613861,4,0.582929715514183,3,0.7899232506752014,2,0.5380872488021851,0,,0.6787804365158081,0.8787846565246582,0.8738788366317749,0.6592971086502075,0.6997572183609009,0.6787804365158081,0.6787804365158081
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,10,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.6498777527700771,0.7649088799953461,0.7022222984920848,Aim; Conclusion; Methods; Results,0,,2,0.6568191051483154,4,0.424339825908343,3,0.8347942431767782,2,0.7976038455963135,0,,0.8186622858047485,0.95256108045578,0.7016382217407227,0.514473557472229,0.786137580871582,0.8186622858047485,0.8186622858047485
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,11,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0909090909090909,0.7363349429585717,0.7786282300949097,0.5848498534072529,Aim; Conclusion; Methods; Results,0,,2,0.4048862159252167,4,0.4534071733554204,3,0.6527013182640076,2,0.5459800958633423,0,,0.8543117642402649,0.7266497611999512,0.9007842540740968,0.8745424151420593,0.8495125770568848,0.8543117642402649,0.8543117642402649
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,12,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.7188601453195919,0.9375687837600708,0.6810400540178473,Aim; Conclusion; Methods; Results,0,,2,0.8858215808868408,4,0.4064353083570798,3,0.6313157776991526,2,0.7327497601509094,0,,0.6869230270385742,0.8385293483734131,0.7847431302070618,0.7796109318733215,0.9072833061218262,0.6869230270385742,0.6869230270385742
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,13,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.706184062090787,0.8348841667175293,0.6232495064085181,Aim; Conclusion; Methods; Results,0,,2,0.5380872488021851,4,0.6683784822622935,3,0.3116026123364766,2,0.7794193029403687,0,,0.877652108669281,0.678536057472229,0.7588133811950684,0.8358640074729919,0.6618176698684692,0.877652108669281,0.877652108669281
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,14,11,0.9854545454545456,0.5771308526396751,0.1297061890363693,0.2614633284476946,0.1818181818181818,0.0,0.6694090799851851,0.6559906303882599,0.6757166480476205,Aim; Conclusion; Methods; Results,0,,2,0.7374824285507202,4,0.6683784822622935,3,0.3402879883845647,2,0.8063502907752991,0,,0.8192976117134094,0.6739680171012878,0.7331424355506897,0.7968659400939941,0.5252297520637512,0.8192976117134094,0.8192976117134094
